zzzsSt,vrsta,oe,tip,sifOe,naziv,naslov,posta,tel,splStran,popravljeno
4746766,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"URBANČIČ POLONCA, DR. DENT. MED. ZOBOZDRAVSTVO",VODOVODNA CESTA 109,1000 LJUBLJANA,031/609 400,http://www.urbancicstudiodent.com/,2021-03-28T23:11:38Z
5976035,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,USTNA MEDICINA D.O.O.,SLOVENSKA CESTA 54,1000 LJUBLJANA,,,2021-03-10T07:50:39Z
2905823,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,VALENTIČ ZVONIMIR - ZOBOZDRAVNIK,ROŠKA CESTA 18,1330 KOČEVJE,(01) 895 56 67,,2021-06-17T23:10:58Z
4106307,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"VESNA JERNEJČIČ, DR. DENT. MED. ZASEBNA ZOBNA ORDINACIJA",CESTA 4. MAJA 17,1380 CERKNICA,,www.slovenski-zobozdravniki.si/vesna-jernejcicdrdentmed,2021-03-10T07:50:18Z
4106429,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"VESNA ŠEGA - NOVAK, DR. DENT. MED., ZASEBNA ZOBNA ORDINACIJA",CESTA NOTRANJSKEGA ODREDA 36,1386 STARI TRG PRI LOŽU,01 709 60 97,slovenski-zobozdravniki.si/vesna-sega-novak-drdentmed,2021-03-10T07:50:18Z
3859507,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,VIHAR KRISTINA - ZOBNA AMBULANTA,GLONARJEVA ULICA 4,1000 LJUBLJANA,,,2021-03-10T07:50:15Z
4166734,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"VITANA, ZOBOZDRAVSTVENA DEJAVNOST D.O.O. IZLAKE",IZLAKE 13,1411 IZLAKE,,https://vitana.si/,2021-03-17T00:11:04Z
4667966,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,VRAN MOJCA DR. DENT. MED. ZASEBNA ZOBNA ORDINACIJA,CESTA NA BRDO 43,1000 LJUBLJANA,01/423 34 44,http://www.slovenski-zobozdravniki.si/mojca-vran,2021-03-30T23:11:41Z
3221943,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZAPLATIL JANA - ZOBNA ORDINACIJA,V KLADEH 9,1000 LJUBLJANA,01/519 21 26,www.zobozdravstvo-zaplatil.si,2021-03-24T00:11:32Z
3208997,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZASEBNA ZOBNA ORDINACIJA DR. GAVRAN RENATA,LINHARTOVA CESTA 51,1000 LJUBLJANA,01/475 82 56,https://zobozdravstvo-gavran.si/,2021-03-24T00:11:32Z
4126071,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZASEBNA ZOBNA ORDINACIJA LEONID ŠOLINC DR.DENT.MED.,RUDARSKA CESTA 12,1420 TRBOVLJE,,,2021-03-10T07:50:20Z
7095124,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"ZASEBNA ZOBNA ORDINACIJA NUŠA ZADEL, DR. DENT. MED.",SLOVENSKA CESTA 17,1354 HORJUL,01 330 30 80,http://www.ordinacija-zadel.si/,2021-03-10T07:50:43Z
4224843,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"ZASEBNA ZOBOZDRAVSTVENA AMBULANTA VESNA FUŽIR URBANČIČ, DR.DENT.MED.",VIDEM 17 C,1262 DOL PRI LJUBLJANI,,zdravniki-zobozdravniki.net,2021-03-10T07:50:23Z
5384864,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZASEBNA ZOBOZDRAVSTVENA ORDINACIJA SERGEJ OLUJIĆ,LITIJSKA CESTA 38,1000 LJUBLJANA,059 054 343,http://www.stomatolog.si/,2021-03-28T23:11:38Z
3958910,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZASEBNA ZOBOZDRAVSTVENA ORDINACIJA VELIMIR KLARIĆ DR. DENT. MED.,CESTA 4. MAJA 17,1380 CERKNICA,,ordinacija-klaric.si,2021-03-10T07:50:16Z
3447468,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZEVNIK LEBEN MIHAELA - ZASEBNA ZOBOZDRAVSTVENA ORDINACIJA ZA ODRASLE,CESTA 6. MAJA 11,1360 VRHNIKA,,,2021-03-10T07:50:11Z
3072352,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"ZOB D.O.O., DRUŽBA ZA ZOBOZDRAVSTVENE STORITVE VRHNIKA",MED VRTOVI 8,1360 VRHNIKA,,,2021-03-10T07:49:59Z
466167,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZOBKI ZASEBNA ZOBNA ORDINACIJA D.O.O.,PUTRIHOVA ULICA 1,1000 LJUBLJANA,,,2021-03-10T07:49:51Z
3193557,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZOBNA ORDINACIJA DAMJANA MEROVING,GOGALOVA ULICA 15,1000 LJUBLJANA,041 861 228,www.mladinsko-zobozdravstvo.si,2021-03-10T07:50:06Z
5713496,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"ZOBNA ORDINACIJA DR. BERGMAN, ZOBOZDRAVSTVENA DEJAVNOST IN SVETOVANJE, D.O.O.",URANIČEVA ULICA 4 A,1000 LJUBLJANA,01/507 66 01,http://www.bergman.si,2021-03-24T00:11:38Z
5743387,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"ZOBNA ORDINACIJA, BARBARA RAŽEN S.P.",KOPITARJEV TRG 1,1217 VODICE,,,2021-03-10T07:50:37Z
3957950,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"ZOBNA, ZOBOZDRAVSTVENA DEJAVNOST, D.O.O.",PODPEŠKA CESTA 14,1351 BREZOVICA PRI LJUBLJANI,(01) 365 14 70,https://www.zobna.si,2021-09-09T23:11:11Z
4109672,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZOBOZDRAVSTVENA ORDINACIJA MARKO MOLE - ZASEBNI ZOBOZDRAVNIK,MESTNI TRG 2,1230 DOMŽALE,,http://www.slovenski-zobozdravniki.si/marko-mole,2021-03-10T07:50:19Z
3434954,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZOBOZDRAVSTVENA ORDINACIJA NATAŠA ROZMAN VITOROVIČ DR.DENT.MED.,ZADOBROVŠKA CESTA 18 A,1260 LJUBLJANA - POLJE,,http://zobozdravstvonrv.si/,2021-03-10T07:50:10Z
6152152,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZOBOZDRAVSTVENI ZAVOD D IN G KOPER,ULICA SERGEJA MAŠERE 7,6000 KOPER - CAPODISTRIA,,https://ezdravnik.si/zdravnik/zeljko-gajic/,2021-03-18T00:11:10Z
3181501,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZOBOZDRAVSTVO DR. BOREC BARBARA BOREC PIRMAN DR.DENT.MED.,ŽELEZNA CESTA 10,1000 LJUBLJANA,031 790 313,http://www.zobozdravnik-borec.si/,2021-03-24T00:11:31Z
3137763,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZOBOZDRAVSTVO KARKOS - MATEJA KARLIN SAMBOLEC,BRAJNIKOVA ULICA 20,1000 LJUBLJANA,059 09 04 00,www.karkos.si,2021-07-11T23:10:50Z
4290019,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"ZOBOZDRAVSTVO KOZINA, ZOBOZDRAVSTVENE STORITVE, D.O.O.",MAJNIKOVA ULICA 1,1310 RIBNICA,,http://www.slovenski-zobozdravniki.si/bernarda-kozina,2021-03-10T07:50:25Z
5731575,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"ZOBOZDRAVSTVO KOŠOROK, TOMAŽ KOŠOROK S.P.",KLANČARJEVA ULICA 13,1000 LJUBLJANA,,www.ortodont-lj.si,2021-03-10T07:50:37Z
6799101,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZOBOZDRAVSTVO MAJA JAMŠEK STARC,POD JELŠAMI 20,1000 LJUBLJANA,01/281 13 42,http://zobozdravstvojamsek.si/,2021-03-24T00:11:39Z
3288174,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"ZOBOZDRAVSTVO OBLAK SPECIALISTIČNO IN SPLOŠNO ZOBOZDRAVSTVO, D.O.O.",POD PLEVNO 93,4220 ŠKOFJA LOKA,01/437 95 11,https://www.zobozdravstvo-oblak.si/,2021-04-14T23:11:15Z
4490607,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"ZORIČ HOMAN ALEKSANDRA, DR. DENT. MED., ZASEBNA ZOBOZDRAVNICA, DENTALNI STUDIO AS",ULICA BRATOV BABNIK 10,1000 LJUBLJANA,040 125 240,www.studio-as.si,2021-03-28T23:11:37Z
3156210,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZUPAN MARTEL - ZOBOZDRAVSTVENA ORDINACIJA,CESTA V MESTNI LOG 55,1000 LJUBLJANA,,,2021-03-10T07:50:05Z
3193591,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ZUPET ŽNIDARŠIČ POLONA - ZASEBNA ZOBNA ORDINACIJA,LITIJSKA CESTA 47,1000 LJUBLJANA,01/540 55 15,https://www.zobozdravstvo-znidarsic.com/,2021-03-24T00:11:31Z
3168447,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,ČIGON ANAMARIJA - STOMATOLOŠKA ORDINACIJA,PERIČEVA ULICA 25,1000 LJUBLJANA,01 436 22 11,www.ortodontija.net,2021-05-31T23:10:50Z
4109089,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"ŠUBELJ GREGORIČ HELENA - ZOBOZDRAVSTVENA ORDINACIJA, ZASEBNA ZOBOZDRAVNICA",MESTNI TRG 2,1230 DOMŽALE,01 724 52 08,www.zdravniki-zobozdravniki.net,2021-03-10T07:50:19Z
4447205,Zasebni,OE LJUBLJANA,Zobozdravnik,250000,"ŽARGI JURIJ, DR. DENT. MED. ZOBOZDRAVSTVENA ORDINACIJA BEŽIGRAJSKI DVOR",PERIČEVA ULICA 31,1000 LJUBLJANA,(01)436 30 79,,2021-03-28T23:11:37Z
4156067,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"AMBULANTA DRUŽINSKE MEDICINE JANA GOLUB, DR. MED.",PARTIZANSKA ULICA 30,2310 SLOVENSKA BISTRICA,(02) 818 17 22,https://www.zd-sb.si/sl/ambulante/ambulanta-druzinske-medicine-jana-golub-drmed,2021-03-10T07:50:21Z
7711778,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,AMBULANTA DRUŽINSKE MEDICINE SAŠO ŽITNIK,KNAFELČEVA ULICA 31,2000 MARIBOR,02 320 00 09,https://zdravniki-zobozdravniki.net/Clan/Saso-ZITNIK-1552,2021-03-10T07:50:44Z
8016266,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,AMBULANTA DRUŽINSKE MEDICINE URŠKA FERK,SLADKI VRH 5,2214 SLADKI VRH,02 645 33 70,http://ambulantaferk.si/,2021-03-10T07:50:45Z
4491357,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"AMBULANTA DRUŽINSKE MEDICINE, NINA MILEUSNIĆ DR. MED. SPEC. DRUŽ. MED.",DORNAVA 135 A,2252 DORNAVA,(02) 755 00 40,https://zdravniki-zobozdravniki.net/Clan/Nina-MILEUSNIC-1107,2021-03-10T07:50:30Z
5746963,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"AMBULANTA JERKOVIĆ, ZDRAVSTVENE STORITVE IN SVETOVANJE, D.O.O.",OSOJNIKOVA CESTA 9,2250 PTUJ,(02) 748 10 36,https://zdravniki-zobozdravniki.net/Clan/Branko-JERKOVIC-1408,2021-03-10T07:50:37Z
6178252,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"AMBULANTA POLJČANE, AMBULANTA SPLOŠNE IN DRUŽINSKE MEDICINE, D.O.O.",BISTRIŠKA CESTA 62,2319 POLJČANE,(02) 802 52 90,https://zdravniki-zobozdravniki.net/Clan/Midhat-PERENDA-868,2021-03-10T07:50:40Z
4103757,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"AMBULANTA SPLOŠNE MEDICINE ALENKA ALEKSEJEV, DR. MED., SPEC. SPL. MED.",KNAFELČEVA ULICA 31,2000 MARIBOR,02 320 00 07,https://www.zdravniki-zobozdravniki.net/clan/Alenka-ALEKSEJEV-1171/,2021-03-10T07:50:18Z
4491542,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"AMBULANTA SPLOŠNE MEDICINE EVA MEJAČ DR. MED., SPEC. SPLOŠNE MEDICINE",MLADINSKA ULICA 12,2314 ZGORNJA POLSKAVA,(02) 803 61 93,http://www.ambulantamejac.si/,2021-03-10T07:50:30Z
4346705,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"AMBULANTA SPLOŠNE MEDICINE MARTA TETIČKOVIČ RANFL, DR. MED. SPEC.",ULICA DR. HROVATA 4,2270 ORMOŽ,040 290 699,https://zdravniki-zobozdravniki.net/Clan/Marta-TETICKOVIC-RANFL-1062,2021-03-10T07:50:27Z
4346432,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"AMBULANTA SPLOŠNE MEDICINE TIBOR IBRIŠIMOVIĆ DR. MED., SPEC.",ULICA DR. HROVATA 4,2270 ORMOŽ,(02) 741 09 40,https://ezdravnik.si/zdravnik/ibrisimovic-tibor/,2021-03-10T07:50:27Z
8255715,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"AMBULANTA SPLOŠNE MEDICINE, ALENKA SIMONIČ S.P.",ULICA DR. HROVATA 4,2270 ORMOŽ,,https://www.ambulantasimonic.com/,2021-05-05T23:11:04Z
4709079,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"AMBULANTA ZA OTROKE IN ŠOLARJE PEDENJPED, ZDRAVSTVENE IN DRUGE STORITVE,D.O.O.",MAISTROVA ULICA 22,2230 LENART V SLOV. GORICAH,(02) 729 18 41,https://www.zdravniki-zobozdravniki.net/clan/Bernarda-VOGRIN-1111/,2021-03-10T07:50:33Z
5689022,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"AMBULANTA ZA VSE GENERACIJE, ZDRAVSTVENE STORITVE IN SVETOVANJE, D.O.O.",POTRČEVA CESTA 15,2250 PTUJ,(02) 746 76 01,https://www.zdravniki-zobozdravniki.net/clan/Lidija-LETONJA-JAUSOVEC-667/,2021-03-10T07:50:37Z
5561015,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"AMIGDALA, DRUŽBA ZA ZDRAVSTVENE, DRUGE STORITVE IN SVETOVANJE, D.O.O.",RADEHOVA 5 C,2230 LENART V SLOV. GORICAH,02 729 18 31,https://www.amigdala.si/,2021-03-10T07:50:36Z
3454818,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,BAKLAN BRIGITA - ZASEBNA AMBULANTA SPLOŠNE MEDICINE,MARKOVCI 43,2281 MARKOVCI,(02) 788 82 10,https://www.zdravniki-zobozdravniki.net/clan/Brigita-BAKLAN-692/,2021-03-10T07:50:11Z
3640828,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,BEIGOT FRANC - DEJAVNOST SPLOŠNE MEDICINE,SLOVENSKI TRG 4,2352 SELNICA OB DRAVI,(02) 671 04 11,https://www.ambulanta-selnica.si/sl/o-ambulanti/franc-beigot/,2021-03-10T07:50:13Z
2954711,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,COLARIĆ MARJAN - ZDRAVNIK SPLOŠNE MEDICINE,BISTRIŠKA CESTA 62,2319 POLJČANE,(02) 802 59 97,https://zdravniki-zobozdravniki.net/Clan/Marjan-COLARIC-396,2021-03-10T07:49:58Z
5091771,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"DENTIKO, ZOBOZDRAVSTVENE IN DRUGE ZDRAVSTVENE DEJAVNOSTI, D.O.O.",RADVANJSKA CESTA 134,2000 MARIBOR,(02) 480 56 14,http://dentiko.si/,2021-03-10T07:50:34Z
4165327,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"DIVINA MEDICA PODJETJE ZA ZDRAVSTVENO DEJAVNOST, TRGOVINO IN STORITVE D.O.O.",BETNAVSKA CESTA 13,2000 MARIBOR,(02) 320 20 10,,2021-03-10T07:50:21Z
5715483,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"ECHINACEA DRUŽBA ZA ZDRAVSTVENE STORITVE, SVETOVANJE IN TRGOVINO, D.O.O.",MALEČNIK 14,2229 MALEČNIK,(02) 473 07 44,https://zdravniki-zobozdravniki.net/Clan/Darja-BELEC-1284,2021-03-10T07:50:37Z
4496920,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,GERONTOLOŠKA IN SPLOŠNA AMBULANTA POLONCA VOBOVNIK GROBELNIK,ŽELEZNIKOVA ULICA 4,2000 MARIBOR,(05) 912 95 00,https://www.ambulanta-grobelnik.si/,2021-03-10T07:50:30Z
3200135,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,HABJANIČ-MERC BRIGITA - ZASEBNA ORDINACIJA ZA PREDŠOLSKE OTROKE IN DRUŽINSKO MEDICINO,ROGOZNIŠKA CESTA 32,2250 PTUJ,(02) 748 12 20,https://ordinacija-habjanic.si/,2021-03-10T07:50:07Z
4296073,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,HOLIMED DRUŽBA ZA ZDRAVSTVENE STORITVE IN SVETOVANJE D.O.O.,ULICA KNEZA KOCLJA 11,2000 MARIBOR,(02) 250 21 80,https://zdravniki-zobozdravniki.net/Clan/Krsto-NASTOVSKI-785,2021-03-10T07:50:25Z
4173475,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,KLINKON ZDRAVSTVENI ZAVOD,POTRČEVA CESTA 49,2250 PTUJ,(02) 780 10 56,https://klinkon-zdravstveni-zavod.webador.com/,2021-03-10T07:50:21Z
5699280,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"LILIMED, ZUNAJBOLNIŠNIČNA ZDRAVSTVENA DEJAVNOST IN TRGOVINA, D.O.O.",BREG 6 A,2322 MAJŠPERK,(02) 794 51 01,https://zdravniki-zobozdravniki.net/Clan/Liljana-JOVANOVIC-699,2021-03-10T07:50:37Z
3445498,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,LOVREC ANDREJ - DOKTOR MEDICINE,PUPINOVA ULICA 2,2000 MARIBOR,(02) 250 24 83,https://zdravniki-zobozdravniki.net/Clan/Andrej-LOVREC-716,2021-03-10T07:50:10Z
3124484,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,LUPŠE - ŠTAMPAR JASNA - DEJAVNOST SPLOŠNE MEDICINE,PARTIZANSKA CESTA 59,2000 MARIBOR,(02) 250 17 20,https://www.zdravniki-zobozdravniki.net/clan/Jasna-LUPSE-STAMPAR-243/,2021-03-10T07:50:03Z
6038809,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"MEDICA PRIMA, ZDRAVSTVENE STORITVE, SVETOVANJE, TRGOVINA, D.O.O.",NA TRATI 2,2000 MARIBOR,(02) 461 73 29,http://ambulanta-brezje.si/,2021-03-10T07:50:39Z
3095581,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,MEDICINA VIVAMED IZUDIN KANLIČ DR MED,OSOJNIKOVA CESTA 9,2250 PTUJ,(02) 779 07 91,https://www.zdravniki-zobozdravniki.net/clan/Izudin-KANLIC-1156/,2021-03-10T07:50:00Z
5089080,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"MEDIKUS, ZDRAVSTVENA DEJAVNOST, D.O.O.",CESTA K DRAVI 8,2241 SPODNJI DUPLEK,02 620 24 80,https://medikus.si/,2021-03-10T07:50:34Z
8195821,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"MENS MEDICA, ZDRAVSTVENE IN DRUGE STORITVE, D.O.O.",ŽOLGARJEVA ULICA 14,2000 MARIBOR,(02) 614 02 96,,2021-09-22T23:11:09Z
2954665,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,MILAKOVIĆ RANKO - DEJAVNOST SPLOŠNE MEDICINE,KOLODVORSKA ULICA 3,2331 PRAGERSKO,(02) 803 91 36,http://ambulanta-pragersko.si/,2021-03-10T07:49:58Z
4975642,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,MOJCA KOS - ZASEBNA SPLOŠNA AMBULANTA,KALOHOVA ULICA 18,2000 MARIBOR,(02) 429 00 90,https://www.zdravniki-zobozdravniki.net/clan/Mojca-KOS-444/,2021-03-10T07:50:33Z
4527321,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"NIKL KRAVOS, ZDRAVSTVENA DEJAVNOST, PROIZVODNJA, TRGOVINA, GOSTINSTVO IN STORITVE, D.O.O.",TOMŠIČEVA ULICA 6,2000 MARIBOR,082 056 876,http://niklkravos.com/Mira/Splosna.html,2021-09-01T23:11:06Z
3859402,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"NOVAK ZORAN - ZASEBNI ZDRAVNIK NA PODROČJU MEDICINE DELA , PROMETA IN ŠPORTA IN NA PODROČJU SPLOŠNE MEDICINE",PRVOMAJSKA ULICA 25,2000 MARIBOR,(02) 426 02 12,https://zdravniki-zobozdravniki.net/Clan/Zoran-NOVAK-802,2021-03-10T07:50:15Z
4523256,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,ORDINIJA ZDRAVSTVENA IN STORITVENA DEJAVNOST D.O.O.,POD HRIBOM 12,2212 ŠENTILJ V SLOV. GORICAH,(02) 650 50 90,https://zdravniki-zobozdravniki.net/Clan/Maksimiljan-DAMJAN-447,2021-03-10T07:50:31Z
3861500,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"PEDIATRIJA BORŠTNIKOVA, ZDRAVSTVENE STORITVE IN IZOBRAŽEVANJE, D.O.O.",BORŠTNIKOVA ULICA 79,2000 MARIBOR,(02) 429 02 22,http://www.pediatrija.si/,2021-03-10T07:50:15Z
7015856,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"PEDIATRIJA MOJCA ŠVAB ZAVRATNIK, DR. MED.",NA SOSESKI 14,2000 MARIBOR,(08) 200 26 65,http://www.pediatrija-sentilj.si/,2021-03-10T07:50:43Z
4519019,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"PEDIATRIJA, DRUŽBA ZA PREVENTIVO IN ZDRAVLJENJE OTROK, D.O.O.",KALOHOVA ULICA 18,2000 MARIBOR,02 420 18 87,http://pediatrijakrebs.si/,2021-03-10T07:50:30Z
5088847,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"PEDIATRINJA SUZANA ŠKORJANC ANTOLIČ, ZDRAVSTVENA DEJAVNOST, D.O.O.",HRENOVA ULICA 6,2000 MARIBOR,(02) 429 09 11,https://pediatrinjasuzana.si/,2021-03-10T07:50:34Z
5755570,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"PEDIATRIČNA ORDINACIJA BARBARA DIETNER MERKAN, ZDRAVSTVENE STORITVE IN SVETOVANJE, D.O.O.",POBREŠKA CESTA 6,2000 MARIBOR,082 057 530,http://www.pediatrija-tezno.si,2022-01-18T00:11:03Z
4318036,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"PREMEDIKO, ZDRAVSTVENE, TRGOVSKE IN DRUGE STORITVE, D.O.O.",LJUBLJANSKA ULICA 9,2000 MARIBOR,(02) 332 33 99,https://premediko.si/,2022-04-14T23:10:58Z
3454821,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,PRIBOŽIČ DARJA - ZASEBNA AMBULANTA SPLOŠNE MEDICINE,GORIŠNICA 65,2272 GORIŠNICA,(02)743 02 60,https://pribozic.si/,2021-03-10T07:50:11Z
2954603,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,RAFOT - BERLOT MARIJA - ZDRAVNIK - SPLOŠNA MEDICINA,ULICA POHORSKEGA BATALJONA 11,2317 OPLOTNICA,031/ 613 455,https://zdravniki-zobozdravniki.net/Clan/Marija-RAFOT-BERLOT-433,2021-10-20T23:10:55Z
6212353,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"SAFTIĆ, ZDRAVSTVENA DEJAVNOST, D.O.O.",CIRKULANE 28,2282 CIRKULANE,(02) 761 80 01,https://saftic.si/,2022-03-22T07:16:47Z
5746932,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"SAVA MED, ZDRAVSTVENE STORITVE IN SVETOVANJE, D.O.O.",CESTA K DRAVI 8,2241 SPODNJI DUPLEK,02 620 24 90,http://savamed.si/,2021-03-10T07:50:37Z
4094658,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"SCHAUBACH TOMAŽ, ZASEBNI ZDRAVNIK NA PODROČJU DRUŽINSKE MEDICINE",TRNOVSKA VAS 42 A,2254 TRNOVSKA VAS,051/ 249 229,https://ambulantaschaubach.weebly.com/delovni-268as.html,2021-03-10T07:50:17Z
7824080,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"SIRAMED, MEDICINSKE STORITVE IN SVETOVANJE, D.O.O.",SLOVENSKOGORIŠKA CESTA 39,2250 PTUJ,082 057 397,www.siramed.si,2021-10-03T23:11:12Z
5364003,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"SPLOŠNA AMBULANTA INA HEGEDIČ, DR. MED.",STADIONSKA ULICA 4,2342 RUŠE,(08) 281 12 16,https://zdravniki-zobozdravniki.net/Clan/Ina-HEGEDIC-1287,2021-03-10T07:50:35Z
4706513,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"SPLOŠNA AMBULANTA SLADKI VRH VLADO MARČINKO, DR. MED.",SLADKI VRH 5,2214 SLADKI VRH,02 644 61 20,www.splosna-ambulanta-sladkivrh.si,2021-03-10T07:50:33Z
6321672,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"SPLOŠNA MEDICINA, ZDRAVSTVENE STORITVE IN SVETOVANJE, D.O.O.",STADIONSKA ULICA 4,2342 RUŠE,(02) 603 64 96,https://zdravniki-zobozdravniki.net/Clan/Primoz-KUHAR-1456,2021-03-10T07:50:41Z
3125951,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,TENYI LASZLO - DEJAVNOST SPLOŠNE MEDICINE,PARTIZANSKA CESTA 59,2000 MARIBOR,(02) 250 17 20,https://zdravniki-zobozdravniki.net/Clan/Laszlo-TENYI-478,2021-03-10T07:50:04Z
5723063,Zasebni,OE MARIBOR,"Družinski, otroški in šolski zdravnik",260000,"VISAMA, ZDRAVSTVO, STORITVE IN IZOBRAŽEVANJE, D.O.O.",VIDEM PRI PTUJU 51,2284 VIDEM PRI PTUJU,(02) 764 00 26,https://visama.si/,2021-03-10T07:50:37Z
